participant_id,video_file,frame,timestamp_sec,fps,detection_mode,AU04,AU06,AU12,AU17,Pitch,Yaw,face_detected,face_x,face_y,face_w,face_h
2,p2_854.mp4,16,0.5333333333333333,30.0,opencv-fallback,,,,,8.13888888888889,2.2734375,1,887.0,272.0,243.0,243.0
2,p2_854.mp4,17,0.5666666666666667,30.0,opencv-fallback,,,,,8.055555555555557,2.390625,1,888.0,272.0,246.0,246.0
2,p2_854.mp4,18,0.6,30.0,opencv-fallback,,,,,8.055555555555557,2.53125,1,897.0,278.0,234.0,234.0
2,p2_854.mp4,19,0.6333333333333333,30.0,opencv-fallback,,,,,8.13888888888889,2.6484375,1,897.0,274.0,239.0,239.0
2,p2_854.mp4,20,0.6666666666666666,30.0,opencv-fallback,,,,,8.194444444444445,2.6484375,1,903.0,279.0,227.0,227.0
2,p2_854.mp4,21,0.7,30.0,opencv-fallback,,,,,8.194444444444445,2.7890625,1,896.0,269.0,247.0,247.0
2,p2_854.mp4,22,0.7333333333333333,30.0,opencv-fallback,,,,,8.222222222222223,2.859375,1,897.0,268.0,248.0,248.0
2,p2_854.mp4,23,0.7666666666666667,30.0,opencv-fallback,,,,,8.305555555555555,2.8359375,1,901.0,271.0,239.0,239.0
2,p2_854.mp4,24,0.8,30.0,opencv-fallback,,,,,8.38888888888889,2.765625,1,897.0,267.0,244.0,244.0
2,p2_854.mp4,25,0.8333333333333334,30.0,opencv-fallback,,,,,8.5,2.9062500000000004,1,910.0,275.0,224.0,224.0
2,p2_854.mp4,26,0.8666666666666667,30.0,opencv-fallback,,,,,8.63888888888889,2.7890625,1,897.0,262.0,245.0,245.0
2,p2_854.mp4,27,0.9,30.0,opencv-fallback,,,,,8.63888888888889,2.8359375,1,897.0,261.0,247.0,247.0
2,p2_854.mp4,28,0.9333333333333333,30.0,opencv-fallback,,,,,8.805555555555555,2.9296875,1,895.0,254.0,255.0,255.0
2,p2_854.mp4,29,0.9666666666666667,30.0,opencv-fallback,,,,,9.11111111111111,2.953125,1,904.0,257.0,238.0,238.0
2,p2_854.mp4,30,1.0,30.0,opencv-fallback,,,,,9.277777777777777,3.0937500000000004,1,909.0,256.0,234.0,234.0
2,p2_854.mp4,31,1.0333333333333334,30.0,opencv-fallback,,,,,9.444444444444445,3.1875,1,907.0,249.0,242.0,242.0
2,p2_854.mp4,32,1.0666666666666667,30.0,opencv-fallback,,,,,9.583333333333332,3.3046875,1,914.0,251.0,233.0,233.0
2,p2_854.mp4,33,1.1,30.0,opencv-fallback,,,,,9.86111111111111,3.3515625,1,903.0,234.0,257.0,257.0
2,p2_854.mp4,34,1.1333333333333333,30.0,opencv-fallback,,,,,9.944444444444445,3.515625,1,915.0,241.0,240.0,240.0
2,p2_854.mp4,35,1.1666666666666667,30.0,opencv-fallback,,,,,10.222222222222221,3.2343749999999996,1,898.0,225.0,262.0,262.0
2,p2_854.mp4,36,1.2,30.0,opencv-fallback,,,,,10.5,3.515625,1,906.0,222.0,258.0,258.0
2,p2_854.mp4,37,1.2333333333333334,30.0,opencv-fallback,,,,,10.472222222222223,3.5859374999999996,1,903.0,218.0,267.0,267.0
2,p2_854.mp4,38,1.2666666666666666,30.0,opencv-fallback,,,,,10.61111111111111,3.890625,1,907.0,213.0,272.0,272.0
2,p2_854.mp4,39,1.3,30.0,opencv-fallback,,,,,10.972222222222223,4.0078125,1,916.0,213.0,259.0,259.0
2,p2_854.mp4,40,1.3333333333333333,30.0,opencv-fallback,,,,,11.027777777777777,3.7734374999999996,1,901.0,202.0,279.0,279.0
2,p2_854.mp4,41,1.3666666666666667,30.0,opencv-fallback,,,,,11.027777777777777,3.8203125,1,907.0,207.0,269.0,269.0
2,p2_854.mp4,42,1.4,30.0,opencv-fallback,,,,,11.055555555555555,4.03125,1,917.0,212.0,258.0,258.0
2,p2_854.mp4,43,1.4333333333333333,30.0,opencv-fallback,,,,,11.166666666666668,3.890625,1,912.0,208.0,262.0,262.0
2,p2_854.mp4,44,1.4666666666666666,30.0,opencv-fallback,,,,,11.222222222222221,4.03125,1,908.0,200.0,276.0,276.0
2,p2_854.mp4,45,1.5,30.0,opencv-fallback,,,,,11.194444444444445,4.0078125,1,907.0,200.0,277.0,277.0
2,p2_854.mp4,46,1.5333333333333334,30.0,opencv-fallback,,,,,11.305555555555555,4.0078125,1,904.0,195.0,283.0,283.0
2,p2_854.mp4,47,1.5666666666666667,30.0,opencv-fallback,,,,,11.333333333333332,4.03125,1,902.0,192.0,288.0,288.0
2,p2_854.mp4,48,1.6,30.0,opencv-fallback,,,,,11.555555555555555,3.9374999999999996,1,909.0,197.0,270.0,270.0
2,p2_854.mp4,49,1.6333333333333333,30.0,opencv-fallback,,,,,11.63888888888889,4.0546875,1,910.0,194.0,273.0,273.0
2,p2_854.mp4,50,1.6666666666666667,30.0,opencv-fallback,,,,,11.666666666666666,3.9374999999999996,1,904.0,190.0,280.0,280.0
2,p2_854.mp4,51,1.7,30.0,opencv-fallback,,,,,11.805555555555557,3.8203125,1,900.0,186.0,283.0,283.0
2,p2_854.mp4,52,1.7333333333333334,30.0,opencv-fallback,,,,,11.722222222222221,3.7968750000000004,1,905.0,193.0,272.0,272.0
2,p2_854.mp4,53,1.7666666666666666,30.0,opencv-fallback,,,,,11.86111111111111,3.7734374999999996,1,901.0,187.0,279.0,279.0
2,p2_854.mp4,54,1.8,30.0,opencv-fallback,,,,,11.86111111111111,3.8671875,1,905.0,189.0,275.0,275.0
2,p2_854.mp4,55,1.8333333333333333,30.0,opencv-fallback,,,,,11.916666666666666,3.8671875,1,902.0,185.0,281.0,281.0
2,p2_854.mp4,56,1.8666666666666667,30.0,opencv-fallback,,,,,12.083333333333334,3.8671875,1,905.0,185.0,275.0,275.0
2,p2_854.mp4,57,1.9,30.0,opencv-fallback,,,,,12.055555555555555,3.890625,1,901.0,181.0,284.0,284.0
2,p2_854.mp4,58,1.9333333333333333,30.0,opencv-fallback,,,,,11.916666666666666,3.9609375000000004,1,902.0,183.0,285.0,285.0
2,p2_854.mp4,59,1.9666666666666666,30.0,opencv-fallback,,,,,12.111111111111112,4.078125,1,916.0,191.0,262.0,262.0
2,p2_854.mp4,60,2.0,30.0,opencv-fallback,,,,,11.916666666666666,4.1015625,1,909.0,187.0,277.0,277.0
2,p2_854.mp4,61,2.033333333333333,30.0,opencv-fallback,,,,,11.972222222222223,4.3359375,1,916.0,188.0,273.0,273.0
2,p2_854.mp4,62,2.066666666666667,30.0,opencv-fallback,,,,,11.972222222222223,4.3828125,1,917.0,188.0,273.0,273.0
2,p2_854.mp4,63,2.1,30.0,opencv-fallback,,,,,12.027777777777777,4.4296875,1,911.0,180.0,287.0,287.0
2,p2_854.mp4,64,2.1333333333333333,30.0,opencv-fallback,,,,,11.944444444444445,4.453125,1,917.0,187.0,276.0,276.0
2,p2_854.mp4,65,2.1666666666666665,30.0,opencv-fallback,,,,,11.88888888888889,4.453125,1,917.0,188.0,276.0,276.0
2,p2_854.mp4,66,2.2,30.0,opencv-fallback,,,,,11.88888888888889,4.40625,1,912.0,184.0,284.0,284.0
2,p2_854.mp4,67,2.2333333333333334,30.0,opencv-fallback,,,,,11.916666666666666,4.3828125,1,913.0,185.0,281.0,281.0
2,p2_854.mp4,68,2.2666666666666666,30.0,opencv-fallback,,,,,11.86111111111111,4.3359375,1,912.0,186.0,281.0,281.0
2,p2_854.mp4,69,2.3,30.0,opencv-fallback,,,,,11.88888888888889,4.265625,1,908.0,183.0,286.0,286.0
2,p2_854.mp4,70,2.3333333333333335,30.0,opencv-fallback,,,,,11.833333333333332,4.078125,1,911.0,191.0,272.0,272.0
2,p2_854.mp4,71,2.3666666666666667,30.0,opencv-fallback,,,,,11.805555555555557,3.9609375000000004,1,907.0,190.0,275.0,275.0
2,p2_854.mp4,72,2.4,30.0,opencv-fallback,,,,,11.944444444444445,3.890625,1,899.0,181.0,288.0,288.0
2,p2_854.mp4,73,2.433333333333333,30.0,opencv-fallback,,,,,12.13888888888889,3.8671875,1,906.0,185.0,273.0,273.0
2,p2_854.mp4,74,2.466666666666667,30.0,opencv-fallback,,,,,12.083333333333334,3.6328125,1,902.0,187.0,271.0,271.0
2,p2_854.mp4,75,2.5,30.0,opencv-fallback,,,,,12.055555555555555,3.5625,1,899.0,186.0,274.0,274.0
2,p2_854.mp4,76,2.533333333333333,30.0,opencv-fallback,,,,,12.083333333333334,3.6796875,1,905.0,189.0,267.0,267.0
2,p2_854.mp4,77,2.566666666666667,30.0,opencv-fallback,,,,,12.027777777777777,3.6796875,1,903.0,188.0,271.0,271.0
2,p2_854.mp4,78,2.6,30.0,opencv-fallback,,,,,12.055555555555555,3.84375,1,902.0,183.0,280.0,280.0
2,p2_854.mp4,79,2.6333333333333333,30.0,opencv-fallback,,,,,12.0,3.890625,1,906.0,187.0,274.0,274.0
2,p2_854.mp4,80,2.6666666666666665,30.0,opencv-fallback,,,,,11.916666666666666,4.1015625,1,901.0,179.0,293.0,293.0
2,p2_854.mp4,81,2.7,30.0,opencv-fallback,,,,,11.944444444444445,4.453125,1,907.0,177.0,296.0,296.0
2,p2_854.mp4,82,2.7333333333333334,30.0,opencv-fallback,,,,,11.972222222222223,4.5703125,1,914.0,181.0,287.0,287.0
2,p2_854.mp4,83,2.7666666666666666,30.0,opencv-fallback,,,,,11.805555555555557,4.5703125,1,918.0,188.0,279.0,279.0
2,p2_854.mp4,84,2.8,30.0,opencv-fallback,,,,,11.805555555555557,4.5703125,1,918.0,188.0,279.0,279.0
2,p2_854.mp4,85,2.8333333333333335,30.0,opencv-fallback,,,,,11.805555555555557,4.6640625,1,923.0,191.0,273.0,273.0
2,p2_854.mp4,86,2.8666666666666667,30.0,opencv-fallback,,,,,11.88888888888889,4.6875,1,922.0,188.0,276.0,276.0
2,p2_854.mp4,87,2.9,30.0,opencv-fallback,,,,,11.833333333333332,4.546875,1,915.0,185.0,284.0,284.0
2,p2_854.mp4,88,2.933333333333333,30.0,opencv-fallback,,,,,11.916666666666666,4.6640625,1,924.0,190.0,271.0,271.0
2,p2_854.mp4,89,2.966666666666667,30.0,opencv-fallback,,,,,11.805555555555557,4.5703125,1,921.0,191.0,273.0,273.0
2,p2_854.mp4,90,3.0,30.0,opencv-fallback,,,,,11.694444444444445,4.2890625,1,905.0,183.0,293.0,293.0
2,p2_854.mp4,91,3.033333333333333,30.0,opencv-fallback,,,,,12.027777777777777,4.4296875,1,915.0,184.0,279.0,279.0
2,p2_854.mp4,92,3.066666666666667,30.0,opencv-fallback,,,,,11.777777777777779,4.03125,1,894.0,176.0,304.0,304.0
2,p2_854.mp4,93,3.1,30.0,opencv-fallback,,,,,11.88888888888889,3.984375,1,903.0,184.0,284.0,284.0
2,p2_854.mp4,94,3.1333333333333333,30.0,opencv-fallback,,,,,12.0,3.9374999999999996,1,915.0,195.0,258.0,258.0
2,p2_854.mp4,95,3.1666666666666665,30.0,opencv-fallback,,,,,11.972222222222223,3.6796875,1,907.0,193.0,263.0,263.0
2,p2_854.mp4,96,3.2,30.0,opencv-fallback,,,,,12.0,3.6093750000000004,1,913.0,200.0,248.0,248.0
2,p2_854.mp4,97,3.2333333333333334,30.0,opencv-fallback,,,,,11.88888888888889,3.4218749999999996,1,900.0,193.0,266.0,266.0
2,p2_854.mp4,98,3.2666666666666666,30.0,opencv-fallback,,,,,12.055555555555555,3.28125,1,893.0,186.0,274.0,274.0
2,p2_854.mp4,99,3.3,30.0,opencv-fallback,,,,,11.972222222222223,3.1640625,1,887.0,184.0,281.0,281.0
2,p2_854.mp4,100,3.3333333333333335,30.0,opencv-fallback,,,,,11.88888888888889,3.140625,1,883.0,182.0,288.0,288.0
2,p2_854.mp4,101,3.3666666666666667,30.0,opencv-fallback,,,,,11.86111111111111,3.2109375,1,888.0,186.0,281.0,281.0
2,p2_854.mp4,102,3.4,30.0,opencv-fallback,,,,,12.0,3.28125,1,893.0,187.0,274.0,274.0
2,p2_854.mp4,103,3.433333333333333,30.0,opencv-fallback,,,,,12.63888888888889,3.7265625,1,915.0,188.0,249.0,249.0
2,p2_854.mp4,104,3.466666666666667,30.0,opencv-fallback,,,,,13.138888888888888,3.9609375000000004,1,900.0,159.0,289.0,289.0
2,p2_854.mp4,105,3.5,30.0,opencv-fallback,,,,,14.027777777777779,4.4296875,1,905.0,138.0,299.0,299.0
2,p2_854.mp4,106,3.533333333333333,30.0,opencv-fallback,,,,,14.555555555555555,4.734375,1,903.0,120.0,316.0,316.0
2,p2_854.mp4,107,3.566666666666667,30.0,opencv-fallback,,,,,15.222222222222223,5.015625,1,904.0,103.0,326.0,326.0
2,p2_854.mp4,108,3.6,30.0,opencv-fallback,,,,,15.86111111111111,5.3203125,1,906.0,87.0,335.0,335.0
2,p2_854.mp4,109,3.6333333333333333,30.0,opencv-fallback,,,,,16.416666666666668,5.4140625,1,914.0,83.0,323.0,323.0
2,p2_854.mp4,110,3.6666666666666665,30.0,opencv-fallback,,,,,16.88888888888889,5.390625,1,915.0,76.0,320.0,320.0
2,p2_854.mp4,111,3.7,30.0,opencv-fallback,,,,,16.916666666666668,5.3671875,1,908.0,69.0,333.0,333.0
2,p2_854.mp4,112,3.7333333333333334,30.0,opencv-fallback,,,,,17.055555555555557,5.34375,1,915.0,74.0,318.0,318.0
2,p2_854.mp4,113,3.7666666666666666,30.0,opencv-fallback,,,,,17.111111111111114,5.390625,1,920.0,77.0,310.0,310.0
2,p2_854.mp4,114,3.8,30.0,opencv-fallback,,,,,16.944444444444443,5.34375,1,910.0,71.0,328.0,328.0
2,p2_854.mp4,115,3.8333333333333335,30.0,opencv-fallback,,,,,16.86111111111111,5.2265625,1,916.0,81.0,311.0,311.0
2,p2_854.mp4,116,3.8666666666666667,30.0,opencv-fallback,,,,,16.055555555555557,5.109375,1,911.0,93.0,316.0,316.0
2,p2_854.mp4,117,3.9,30.0,opencv-fallback,,,,,15.527777777777779,4.9453125,1,902.0,97.0,327.0,327.0
2,p2_854.mp4,118,3.933333333333333,30.0,opencv-fallback,,,,,14.944444444444445,4.78125,1,902.0,111.0,320.0,320.0
2,p2_854.mp4,119,3.966666666666667,30.0,opencv-fallback,,,,,14.583333333333334,4.4765625,1,905.0,127.0,301.0,301.0
2,p2_854.mp4,120,4.0,30.0,opencv-fallback,,,,,14.11111111111111,4.265625,1,899.0,134.0,304.0,304.0
2,p2_854.mp4,121,4.033333333333333,30.0,opencv-fallback,,,,,13.722222222222223,3.9374999999999996,1,896.0,145.0,296.0,296.0
2,p2_854.mp4,122,4.066666666666666,30.0,opencv-fallback,,,,,13.277777777777779,3.75,1,887.0,148.0,306.0,306.0
2,p2_854.mp4,123,4.1,30.0,opencv-fallback,,,,,13.222222222222223,3.6093750000000004,1,895.0,160.0,284.0,284.0
2,p2_854.mp4,124,4.133333333333334,30.0,opencv-fallback,,,,,13.166666666666666,3.5625,1,892.0,159.0,288.0,288.0
2,p2_854.mp4,125,4.166666666666667,30.0,opencv-fallback,,,,,13.083333333333334,3.5390625,1,895.0,164.0,281.0,281.0
2,p2_854.mp4,126,4.2,30.0,opencv-fallback,,,,,13.027777777777777,3.3046875,1,885.0,160.0,291.0,291.0
2,p2_854.mp4,127,4.233333333333333,30.0,opencv-fallback,,,,,12.88888888888889,3.515625,1,891.0,164.0,288.0,288.0
2,p2_854.mp4,128,4.266666666666667,30.0,opencv-fallback,,,,,12.88888888888889,3.46875,1,885.0,159.0,298.0,298.0
2,p2_854.mp4,129,4.3,30.0,opencv-fallback,,,,,13.055555555555555,3.28125,1,886.0,161.0,288.0,288.0
2,p2_854.mp4,130,4.333333333333333,30.0,opencv-fallback,,,,,13.027777777777777,3.4921875,1,891.0,162.0,287.0,287.0
2,p2_854.mp4,131,4.366666666666666,30.0,opencv-fallback,,,,,12.916666666666668,3.4921875,1,893.0,166.0,283.0,283.0
2,p2_854.mp4,132,4.4,30.0,opencv-fallback,,,,,13.0,3.4218749999999996,1,884.0,157.0,298.0,298.0
2,p2_854.mp4,133,4.433333333333334,30.0,opencv-fallback,,,,,12.972222222222221,3.4921875,1,888.0,160.0,293.0,293.0
2,p2_854.mp4,134,4.466666666666667,30.0,opencv-fallback,,,,,13.083333333333334,3.3984375,1,884.0,156.0,297.0,297.0
2,p2_854.mp4,135,4.5,30.0,opencv-fallback,,,,,13.0,3.4218749999999996,1,885.0,158.0,296.0,296.0
2,p2_854.mp4,136,4.533333333333333,30.0,opencv-fallback,,,,,12.916666666666668,3.2578125000000004,1,888.0,166.0,283.0,283.0
2,p2_854.mp4,137,4.566666666666666,30.0,opencv-fallback,,,,,12.833333333333332,3.28125,1,885.0,164.0,290.0,290.0
2,p2_854.mp4,138,4.6,30.0,opencv-fallback,,,,,12.833333333333332,3.328125,1,883.0,161.0,296.0,296.0
2,p2_854.mp4,139,4.633333333333334,30.0,opencv-fallback,,,,,12.694444444444445,3.4921875,1,888.0,165.0,293.0,293.0
2,p2_854.mp4,140,4.666666666666667,30.0,opencv-fallback,,,,,12.527777777777777,3.4921875,1,884.0,164.0,301.0,301.0
2,p2_854.mp4,141,4.7,30.0,opencv-fallback,,,,,12.694444444444445,3.5390625,1,891.0,167.0,289.0,289.0
2,p2_854.mp4,142,4.733333333333333,30.0,opencv-fallback,,,,,12.611111111111112,3.5625,1,893.0,170.0,286.0,286.0
2,p2_854.mp4,143,4.766666666666667,30.0,opencv-fallback,,,,,12.611111111111112,3.515625,1,890.0,168.0,290.0,290.0
2,p2_854.mp4,144,4.8,30.0,opencv-fallback,,,,,12.694444444444445,3.6328125,1,898.0,172.0,279.0,279.0
2,p2_854.mp4,145,4.833333333333333,30.0,opencv-fallback,,,,,12.63888888888889,3.5859374999999996,1,892.0,168.0,289.0,289.0
2,p2_854.mp4,146,4.866666666666666,30.0,opencv-fallback,,,,,12.722222222222221,3.6093750000000004,1,894.0,168.0,286.0,286.0
2,p2_854.mp4,147,4.9,30.0,opencv-fallback,,,,,12.694444444444445,3.7265625,1,901.0,173.0,277.0,277.0
2,p2_854.mp4,148,4.933333333333334,30.0,opencv-fallback,,,,,12.777777777777779,3.65625,1,899.0,171.0,278.0,278.0
2,p2_854.mp4,149,4.966666666666667,30.0,opencv-fallback,,,,,12.777777777777779,3.75,1,899.0,169.0,282.0,282.0
2,p2_854.mp4,150,5.0,30.0,opencv-fallback,,,,,12.75,3.6328125,1,896.0,169.0,283.0,283.0
2,p2_854.mp4,151,5.033333333333333,30.0,opencv-fallback,,,,,12.666666666666666,3.703125,1,897.0,170.0,284.0,284.0
2,p2_854.mp4,152,5.066666666666666,30.0,opencv-fallback,,,,,12.611111111111112,3.7968750000000004,1,902.0,174.0,278.0,278.0
2,p2_854.mp4,153,5.1,30.0,opencv-fallback,,,,,12.611111111111112,3.9374999999999996,1,905.0,174.0,278.0,278.0
2,p2_854.mp4,154,5.133333333333334,30.0,opencv-fallback,,,,,12.444444444444445,3.7968750000000004,1,902.0,177.0,278.0,278.0
2,p2_854.mp4,155,5.166666666666667,30.0,opencv-fallback,,,,,12.472222222222221,3.9609375000000004,1,909.0,180.0,271.0,271.0
2,p2_854.mp4,156,5.2,30.0,opencv-fallback,,,,,12.25,4.2421875,1,912.0,181.0,277.0,277.0
2,p2_854.mp4,157,5.233333333333333,30.0,opencv-fallback,,,,,12.38888888888889,4.5,1,925.0,186.0,262.0,262.0
2,p2_854.mp4,158,5.266666666666667,30.0,opencv-fallback,,,,,12.416666666666666,4.8046875,1,932.0,186.0,261.0,261.0
2,p2_854.mp4,159,5.3,30.0,opencv-fallback,,,,,12.63888888888889,4.8515625,1,920.0,169.0,287.0,287.0
2,p2_854.mp4,160,5.333333333333333,30.0,opencv-fallback,,,,,12.86111111111111,5.1796875,1,927.0,165.0,287.0,287.0
2,p2_854.mp4,161,5.366666666666666,30.0,opencv-fallback,,,,,12.86111111111111,5.4140625,1,921.0,154.0,309.0,309.0
2,p2_854.mp4,162,5.4,30.0,opencv-fallback,,,,,12.833333333333332,5.390625,1,924.0,158.0,302.0,302.0
2,p2_854.mp4,163,5.433333333333334,30.0,opencv-fallback,,,,,12.611111111111112,5.34375,1,926.0,165.0,296.0,296.0
2,p2_854.mp4,164,5.466666666666667,30.0,opencv-fallback,,,,,12.5,5.390625,1,934.0,174.0,282.0,282.0
2,p2_854.mp4,165,5.5,30.0,opencv-fallback,,,,,12.305555555555557,5.0390625,1,918.0,169.0,299.0,299.0
2,p2_854.mp4,166,5.533333333333333,30.0,opencv-fallback,,,,,12.222222222222221,5.109375,1,931.0,182.0,276.0,276.0
2,p2_854.mp4,167,5.566666666666666,30.0,opencv-fallback,,,,,12.36111111111111,5.0390625,1,928.0,178.0,279.0,279.0
2,p2_854.mp4,168,5.6,30.0,opencv-fallback,,,,,12.38888888888889,4.921875,1,927.0,179.0,276.0,276.0
2,p2_854.mp4,169,5.633333333333334,30.0,opencv-fallback,,,,,12.472222222222221,4.9453125,1,927.0,177.0,277.0,277.0
2,p2_854.mp4,170,5.666666666666667,30.0,opencv-fallback,,,,,12.694444444444445,4.9921875,1,920.0,165.0,293.0,293.0
2,p2_854.mp4,171,5.7,30.0,opencv-fallback,,,,,12.75,4.8515625,1,913.0,160.0,301.0,301.0
2,p2_854.mp4,172,5.733333333333333,30.0,opencv-fallback,,,,,12.63888888888889,4.8984375,1,913.0,161.0,303.0,303.0
2,p2_854.mp4,173,5.766666666666667,30.0,opencv-fallback,,,,,12.444444444444445,5.0625,1,922.0,170.0,292.0,292.0
2,p2_854.mp4,174,5.8,30.0,opencv-fallback,,,,,12.333333333333332,5.15625,1,920.0,168.0,300.0,300.0
2,p2_854.mp4,175,5.833333333333333,30.0,opencv-fallback,,,,,12.277777777777779,5.15625,1,920.0,169.0,300.0,300.0
2,p2_854.mp4,176,5.866666666666666,30.0,opencv-fallback,,,,,12.166666666666666,5.34375,1,924.0,171.0,300.0,300.0
2,p2_854.mp4,177,5.9,30.0,opencv-fallback,,,,,11.833333333333332,5.390625,1,920.0,172.0,310.0,310.0
2,p2_854.mp4,178,5.933333333333334,30.0,opencv-fallback,,,,,12.0,5.53125,1,928.0,174.0,300.0,300.0
2,p2_854.mp4,179,5.966666666666667,30.0,opencv-fallback,,,,,11.916666666666666,5.6015625,1,941.0,187.0,277.0,277.0
2,p2_854.mp4,180,6.0,30.0,opencv-fallback,,,,,11.833333333333332,5.765624999999999,1,934.0,178.0,298.0,298.0
2,p2_854.mp4,181,6.033333333333333,30.0,opencv-fallback,,,,,11.86111111111111,5.6953125,1,928.0,173.0,307.0,307.0
2,p2_854.mp4,182,6.066666666666666,30.0,opencv-fallback,,,,,12.027777777777777,5.6484375,1,928.0,171.0,305.0,305.0
2,p2_854.mp4,183,6.1,30.0,opencv-fallback,,,,,12.055555555555555,5.71875,1,931.0,172.0,302.0,302.0
2,p2_854.mp4,184,6.133333333333334,30.0,opencv-fallback,,,,,12.166666666666666,5.765624999999999,1,930.0,168.0,306.0,306.0
2,p2_854.mp4,185,6.166666666666667,30.0,opencv-fallback,,,,,12.277777777777779,5.53125,1,928.0,169.0,300.0,300.0
2,p2_854.mp4,186,6.2,30.0,opencv-fallback,,,,,12.166666666666666,5.4375,1,920.0,165.0,312.0,312.0
2,p2_854.mp4,187,6.233333333333333,30.0,opencv-fallback,,,,,12.36111111111111,5.2265625,1,924.0,170.0,295.0,295.0
2,p2_854.mp4,188,6.266666666666667,30.0,opencv-fallback,,,,,12.25,5.1328125,1,922.0,172.0,295.0,295.0
2,p2_854.mp4,189,6.3,30.0,opencv-fallback,,,,,12.333333333333332,4.96875,1,922.0,174.0,288.0,288.0
2,p2_854.mp4,190,6.333333333333333,30.0,opencv-fallback,,,,,12.38888888888889,4.6875,1,907.0,164.0,306.0,306.0
2,p2_854.mp4,191,6.366666666666666,30.0,opencv-fallback,,,,,12.38888888888889,4.640625,1,908.0,166.0,302.0,302.0
2,p2_854.mp4,192,6.4,30.0,opencv-fallback,,,,,12.5,4.453125,1,908.0,168.0,294.0,294.0
2,p2_854.mp4,193,6.433333333333334,30.0,opencv-fallback,,,,,12.5,4.3125,1,907.0,170.0,290.0,290.0
2,p2_854.mp4,194,6.466666666666667,30.0,opencv-fallback,,,,,12.472222222222221,4.1484375,1,901.0,168.0,295.0,295.0
2,p2_854.mp4,195,6.5,30.0,opencv-fallback,,,,,12.333333333333332,4.03125,1,897.0,169.0,298.0,298.0
2,p2_854.mp4,196,6.533333333333333,30.0,opencv-fallback,,,,,12.416666666666666,4.1015625,1,900.0,169.0,295.0,295.0
2,p2_854.mp4,197,6.566666666666666,30.0,opencv-fallback,,,,,12.305555555555557,4.0078125,1,894.0,167.0,303.0,303.0
2,p2_854.mp4,198,6.6,30.0,opencv-fallback,,,,,12.277777777777779,3.984375,1,898.0,172.0,294.0,294.0
2,p2_854.mp4,199,6.633333333333334,30.0,opencv-fallback,,,,,12.25,3.9140625,1,896.0,172.0,295.0,295.0
2,p2_854.mp4,200,6.666666666666667,30.0,opencv-fallback,,,,,12.333333333333332,3.890625,1,898.0,173.0,290.0,290.0
2,p2_854.mp4,201,6.7,30.0,opencv-fallback,,,,,12.305555555555557,3.7734374999999996,1,893.0,171.0,295.0,295.0
2,p2_854.mp4,202,6.733333333333333,30.0,opencv-fallback,,,,,12.333333333333332,3.84375,1,897.0,173.0,290.0,290.0
2,p2_854.mp4,203,6.766666666666667,30.0,opencv-fallback,,,,,12.38888888888889,3.75,1,895.0,172.0,290.0,290.0
